response_id,raw_sample_id,base_task_id,question_id,context_id,domain,source_dataset,dataset_role,source_kind,model,mode,question,retrieved_context,answer,document_status,constraint_family,expected_constraints,provided_faithfulness_score,provided_faithfulness_method,natural_noise_type,source_id,source_url,retrieved_source_id,target_source_id,include_llm_judge_pool,recommended_for_ragas,recommended_for_dual_judge,material_or_source_key,task_type,original_constraint_family,pi_sret_constraint_score,pi_sret_violation,pi_sret_violations,lexical_support,embedding_support,nli_support
resp_5a1c10d4037652b8,rag_mpc_0003_incomplete_stability,task_0b283673dd6859a1,q_f448d88bbb0b17a8,ctx_25d5abc3f2d4bde5,materials,qwen_max_naive,llm_generation,derived_response,qwen-max,naive_context,Is O2 thermodynamically stable?,"[rank=1 score=24.7444 doc_id=h1ctx_0008_mpc_0003_incorrect_gap] A noisy retrieved note reports O2 (mp-1180008) with band gap -1.277299999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=24.7444 doc_id=h1ctx_0023_mpc_0008_incorrect_gap] A noisy retrieved note reports O2 (mp-12957) with band gap -1.0933 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=24.7444 doc_id=h1ctx_0026_mpc_0009_incorrect_gap] A noisy retrieved note reports O2 (mp-2204849) with band gap -2.720399999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.","The retrieved context does not provide a direct answer about the thermodynamic stability of O2. The information provided is related to the band gap, which is marked as outdated or incorrect and does not directly indicate stability.",outdated_or_incorrect,band_gap,[],0.5,qwen_judge,,,qwen_output,,,True,True,True,mpc_0003,stability,band_gap,1.0,False,,0.3225806451612903,0.2072222981306907,0.3225806451612903
resp_46c3e530a65b6693,rag_mpc_0003_incorrect_gap,task_3127cb9210fa5fa2,q_e31bc4c90dcf3410,ctx_1abe5004c39bdc85,materials,deepseek_r1_naive,llm_generation,derived_response,deepseek-r1,naive_context,What is the band gap of O2?,"[rank=1 score=25.3749 doc_id=h1ctx_0008_mpc_0003_incorrect_gap] A noisy retrieved note reports O2 (mp-1180008) with band gap -1.277299999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=25.3749 doc_id=h1ctx_0023_mpc_0008_incorrect_gap] A noisy retrieved note reports O2 (mp-12957) with band gap -1.0933 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=25.3749 doc_id=h1ctx_0026_mpc_0009_incorrect_gap] A noisy retrieved note reports O2 (mp-2204849) with band gap -2.720399999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.","-1.277299999999999 eV, -1.0933 eV, -2.720399999999999 eV",outdated_or_incorrect,band_gap,[],0.0,qwen_judge,,,qwen_output,,,True,True,True,mpc_0003,band_gap,band_gap,0.0,True,non_negative_band_gap,0.75,0.16907379577641293,0.75
resp_bf109b184e56ecaf,rag_mpc_0003_incorrect_gap,task_3127cb9210fa5fa2,q_e31bc4c90dcf3410,ctx_1abe5004c39bdc85,materials,local_rag_naive,local_rag,materials_project_derived,local_rule_rag,naive_context,What is the band gap of O2?,"[rank=1 score=25.3749 doc_id=h1ctx_0008_mpc_0003_incorrect_gap] A noisy retrieved note reports O2 (mp-1180008) with band gap -1.277299999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=25.3749 doc_id=h1ctx_0023_mpc_0008_incorrect_gap] A noisy retrieved note reports O2 (mp-12957) with band gap -1.0933 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=25.3749 doc_id=h1ctx_0026_mpc_0009_incorrect_gap] A noisy retrieved note reports O2 (mp-2204849) with band gap -2.720399999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.",The retrieved context reports a -1.277299999999999 eV band gap for O2.,outdated_or_incorrect,band_gap,"['non_negative_band_gap', 'valid_chemical_symbols']",,,,,https://materialsproject.org/materials/mp-1180008,,,False,False,False,mpc_0003,band_gap,band_gap,0.0,True,non_negative_band_gap,0.6363636363636364,0.30919374668772387,0.75
resp_6f000d2fb4eff2a7,rag_mpc_0003_incorrect_gap,task_3127cb9210fa5fa2,q_e31bc4c90dcf3410,ctx_1abe5004c39bdc85,materials,qwen_max_naive,llm_generation,derived_response,qwen-max,naive_context,What is the band gap of O2?,"[rank=1 score=25.3749 doc_id=h1ctx_0008_mpc_0003_incorrect_gap] A noisy retrieved note reports O2 (mp-1180008) with band gap -1.277299999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=25.3749 doc_id=h1ctx_0023_mpc_0008_incorrect_gap] A noisy retrieved note reports O2 (mp-12957) with band gap -1.0933 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=25.3749 doc_id=h1ctx_0026_mpc_0009_incorrect_gap] A noisy retrieved note reports O2 (mp-2204849) with band gap -2.720399999999999 eV. This note is intentionally marked for human review as outdated_or_incorrect.",-1.277299999999999 eV,outdated_or_incorrect,band_gap,[],0.5,qwen_judge,,,qwen_output,,,True,True,True,mpc_0003,band_gap,band_gap,0.0,True,non_negative_band_gap,0.5,0.1341587124088137,0.45
resp_e8622c0cc99b7c89,rag_mpc_0004_current_gap,task_eff33b6d3a680a78,q_f5512b47e12b99c1,ctx_eccd27b0af4a5700,materials,deepseek_r1_naive,llm_generation,derived_response,deepseek-r1,naive_context,What is the band gap of C?,"[rank=1 score=24.9072 doc_id=h1ctx_0002_mpc_0001_incorrect_gap] A noisy retrieved note reports C (mp-1197903) with band gap -0.07970000000000001 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=24.9072 doc_id=h1ctx_0005_mpc_0002_incorrect_gap] A noisy retrieved note reports C (mp-1244964) with band gap -0.0724 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=24.9072 doc_id=h1ctx_0011_mpc_0004_incorrect_gap] A noisy retrieved note reports C (mp-1244913) with band gap -0.10600000000000001 eV. This note is intentionally marked for human review as outdated_or_incorrect.","The band gap of C is reported as -0.07970000000000001 eV, -0.0724 eV, and -0.10600000000000001 eV in the retrieved context.",outdated_or_incorrect,band_gap,[],1.0,qwen_judge,,,qwen_output,,,True,True,True,mpc_0004,band_gap,band_gap,0.0,True,non_negative_band_gap,0.5625,0.2819358960658655,0.75
resp_e3f27d3a88a02c81,rag_mpc_0004_current_gap,task_eff33b6d3a680a78,q_f5512b47e12b99c1,ctx_eccd27b0af4a5700,materials,local_rag_naive,local_rag,materials_project_derived,local_rule_rag,naive_context,What is the band gap of C?,"[rank=1 score=24.9072 doc_id=h1ctx_0002_mpc_0001_incorrect_gap] A noisy retrieved note reports C (mp-1197903) with band gap -0.07970000000000001 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=24.9072 doc_id=h1ctx_0005_mpc_0002_incorrect_gap] A noisy retrieved note reports C (mp-1244964) with band gap -0.0724 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=24.9072 doc_id=h1ctx_0011_mpc_0004_incorrect_gap] A noisy retrieved note reports C (mp-1244913) with band gap -0.10600000000000001 eV. This note is intentionally marked for human review as outdated_or_incorrect.",The retrieved context reports a -0.07970000000000001 eV band gap for C.,outdated_or_incorrect,band_gap,"['non_negative_band_gap', 'valid_chemical_symbols']",,,,,https://materialsproject.org/materials/mp-1197903,,,False,False,False,mpc_0004,band_gap,band_gap,0.0,True,non_negative_band_gap,0.6363636363636364,0.29892957301556017,0.75
resp_0c858a2887d2bb83,rag_mpc_0004_current_gap,task_eff33b6d3a680a78,q_f5512b47e12b99c1,ctx_eccd27b0af4a5700,materials,qwen_max_naive,llm_generation,derived_response,qwen-max,naive_context,What is the band gap of C?,"[rank=1 score=24.9072 doc_id=h1ctx_0002_mpc_0001_incorrect_gap] A noisy retrieved note reports C (mp-1197903) with band gap -0.07970000000000001 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=24.9072 doc_id=h1ctx_0005_mpc_0002_incorrect_gap] A noisy retrieved note reports C (mp-1244964) with band gap -0.0724 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=24.9072 doc_id=h1ctx_0011_mpc_0004_incorrect_gap] A noisy retrieved note reports C (mp-1244913) with band gap -0.10600000000000001 eV. This note is intentionally marked for human review as outdated_or_incorrect.",-0.07970000000000001 eV,outdated_or_incorrect,band_gap,[],0.0,qwen_judge,,,qwen_output,,,True,True,True,mpc_0004,band_gap,band_gap,0.0,True,non_negative_band_gap,0.5,0.13684513787599342,0.45
resp_fa5c6b537bc84e49,rag_mpc_0004_incomplete_stability,task_4362246e57680a78,q_08181ba69152df44,ctx_e0aababfb4346c2b,materials,deepseek_r1_naive,llm_generation,derived_response,deepseek-r1,naive_context,Is C thermodynamically stable?,"[rank=1 score=24.2768 doc_id=h1ctx_0002_mpc_0001_incorrect_gap] A noisy retrieved note reports C (mp-1197903) with band gap -0.07970000000000001 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=24.2768 doc_id=h1ctx_0005_mpc_0002_incorrect_gap] A noisy retrieved note reports C (mp-1244964) with band gap -0.0724 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=24.2768 doc_id=h1ctx_0011_mpc_0004_incorrect_gap] A noisy retrieved note reports C (mp-1244913) with band gap -0.10600000000000001 eV. This note is intentionally marked for human review as outdated_or_incorrect.",A noisy retrieved note reports C (mp-1197903) with band gap -0.07970000000000001 eV. This note is intentionally marked for human review as outdated_or_incorrect. A noisy retrieved note reports C (mp-1244964) with band gap -0.0724 eV. This note is intentionally marked for human review as outdated_or_incorrect. A noisy retrieved note reports C (mp-1244913) with band gap -0.10600000000000001 eV. This note is intentionally marked for human review as outdated_or_incorrect.,outdated_or_incorrect,band_gap,[],1.0,qwen_judge,,,qwen_output,,,True,True,True,mpc_0004,stability,band_gap,1.0,False,,1.0,0.8831062012845738,1.0
resp_22f3439a2cf76061,rag_mpc_0004_incomplete_stability,task_4362246e57680a78,q_08181ba69152df44,ctx_e0aababfb4346c2b,materials,local_rag_naive,local_rag,materials_project_derived,local_rule_rag,naive_context,Is C thermodynamically stable?,"[rank=1 score=24.2768 doc_id=h1ctx_0002_mpc_0001_incorrect_gap] A noisy retrieved note reports C (mp-1197903) with band gap -0.07970000000000001 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=24.2768 doc_id=h1ctx_0005_mpc_0002_incorrect_gap] A noisy retrieved note reports C (mp-1244964) with band gap -0.0724 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=24.2768 doc_id=h1ctx_0011_mpc_0004_incorrect_gap] A noisy retrieved note reports C (mp-1244913) with band gap -0.10600000000000001 eV. This note is intentionally marked for human review as outdated_or_incorrect.",The retrieved context is insufficient to establish thermodynamic stability.,outdated_or_incorrect,band_gap,"['cautious_stability_claim', 'valid_chemical_symbols']",,,,,https://materialsproject.org/materials/mp-1197903,,,False,False,False,mpc_0004,stability,stability,1.0,False,,0.2222222222222222,0.10347562142846313,0.2222222222222222
resp_7c09aff592b7293f,rag_mpc_0004_incomplete_stability,task_4362246e57680a78,q_08181ba69152df44,ctx_e0aababfb4346c2b,materials,qwen_max_naive,llm_generation,derived_response,qwen-max,naive_context,Is C thermodynamically stable?,"[rank=1 score=24.2768 doc_id=h1ctx_0002_mpc_0001_incorrect_gap] A noisy retrieved note reports C (mp-1197903) with band gap -0.07970000000000001 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=24.2768 doc_id=h1ctx_0005_mpc_0002_incorrect_gap] A noisy retrieved note reports C (mp-1244964) with band gap -0.0724 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=24.2768 doc_id=h1ctx_0011_mpc_0004_incorrect_gap] A noisy retrieved note reports C (mp-1244913) with band gap -0.10600000000000001 eV. This note is intentionally marked for human review as outdated_or_incorrect.","The retrieved context does not provide a direct answer to the thermodynamic stability of C. The information provided is about the band gap, which is negative for all reported cases, but this alone does not determine thermodynamic stability.",outdated_or_incorrect,band_gap,[],0.5,qwen_judge,,,qwen_output,,,True,True,True,mpc_0004,stability,band_gap,1.0,False,,0.22580645161290322,0.17327528751534002,0.22580645161290322
resp_7a82b8cef5839666,rag_mpc_0004_incorrect_gap,task_eff33b6d3a680a78,q_f5512b47e12b99c1,ctx_eccd27b0af4a5700,materials,deepseek_r1_naive,llm_generation,derived_response,deepseek-r1,naive_context,What is the band gap of C?,"[rank=1 score=24.9072 doc_id=h1ctx_0002_mpc_0001_incorrect_gap] A noisy retrieved note reports C (mp-1197903) with band gap -0.07970000000000001 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=24.9072 doc_id=h1ctx_0005_mpc_0002_incorrect_gap] A noisy retrieved note reports C (mp-1244964) with band gap -0.0724 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=24.9072 doc_id=h1ctx_0011_mpc_0004_incorrect_gap] A noisy retrieved note reports C (mp-1244913) with band gap -0.10600000000000001 eV. This note is intentionally marked for human review as outdated_or_incorrect.","The band gap of C is reported as -0.07970000000000001 eV, -0.0724 eV, and -0.10600000000000001 eV in the retrieved context.",outdated_or_incorrect,band_gap,[],1.0,qwen_judge,,,qwen_output,,,True,True,True,mpc_0004,band_gap,band_gap,0.0,True,non_negative_band_gap,0.5625,0.2819358960658655,0.75
resp_46279666237d9a84,rag_mpc_0004_incorrect_gap,task_eff33b6d3a680a78,q_f5512b47e12b99c1,ctx_eccd27b0af4a5700,materials,local_rag_naive,local_rag,materials_project_derived,local_rule_rag,naive_context,What is the band gap of C?,"[rank=1 score=24.9072 doc_id=h1ctx_0002_mpc_0001_incorrect_gap] A noisy retrieved note reports C (mp-1197903) with band gap -0.07970000000000001 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=24.9072 doc_id=h1ctx_0005_mpc_0002_incorrect_gap] A noisy retrieved note reports C (mp-1244964) with band gap -0.0724 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=24.9072 doc_id=h1ctx_0011_mpc_0004_incorrect_gap] A noisy retrieved note reports C (mp-1244913) with band gap -0.10600000000000001 eV. This note is intentionally marked for human review as outdated_or_incorrect.",The retrieved context reports a -0.07970000000000001 eV band gap for C.,outdated_or_incorrect,band_gap,"['non_negative_band_gap', 'valid_chemical_symbols']",,,,,https://materialsproject.org/materials/mp-1197903,,,False,False,False,mpc_0004,band_gap,band_gap,0.0,True,non_negative_band_gap,0.6363636363636364,0.29892957301556017,0.75
resp_c5f9029cb9f698ad,rag_mpc_0004_incorrect_gap,task_eff33b6d3a680a78,q_f5512b47e12b99c1,ctx_eccd27b0af4a5700,materials,qwen_max_naive,llm_generation,derived_response,qwen-max,naive_context,What is the band gap of C?,"[rank=1 score=24.9072 doc_id=h1ctx_0002_mpc_0001_incorrect_gap] A noisy retrieved note reports C (mp-1197903) with band gap -0.07970000000000001 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=24.9072 doc_id=h1ctx_0005_mpc_0002_incorrect_gap] A noisy retrieved note reports C (mp-1244964) with band gap -0.0724 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=24.9072 doc_id=h1ctx_0011_mpc_0004_incorrect_gap] A noisy retrieved note reports C (mp-1244913) with band gap -0.10600000000000001 eV. This note is intentionally marked for human review as outdated_or_incorrect.",-0.07970000000000001 eV,outdated_or_incorrect,band_gap,[],0.0,qwen_judge,,,qwen_output,,,True,True,True,mpc_0004,band_gap,band_gap,0.0,True,non_negative_band_gap,0.5,0.13684513787599342,0.45
resp_9d842d5bd0c71411,rag_mpc_0005_current_gap,task_c686ed04cd481ce5,q_f5512b47e12b99c1,ctx_eccd27b0af4a5700,materials,deepseek_r1_naive,llm_generation,derived_response,deepseek-r1,naive_context,What is the band gap of C?,"[rank=1 score=24.9072 doc_id=h1ctx_0002_mpc_0001_incorrect_gap] A noisy retrieved note reports C (mp-1197903) with band gap -0.07970000000000001 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=2 score=24.9072 doc_id=h1ctx_0005_mpc_0002_incorrect_gap] A noisy retrieved note reports C (mp-1244964) with band gap -0.0724 eV. This note is intentionally marked for human review as outdated_or_incorrect.

[rank=3 score=24.9072 doc_id=h1ctx_0011_mpc_0004_incorrect_gap] A noisy retrieved note reports C (mp-1244913) with band gap -0.10600000000000001 eV. This note is intentionally marked for human review as outdated_or_incorrect.","The band gap of C is reported as -0.07970000000000001 eV, -0.0724 eV, and -0.10600000000000001 eV in the retrieved context.",outdated_or_incorrect,band_gap,[],1.0,qwen_judge,,,qwen_output,,,True,True,True,mpc_0005,band_gap,band_gap,0.0,True,non_negative_band_gap,0.5625,0.2819358960658655,0.75
