sample_id,response_id,base_task_id,source_dataset,dataset_role,model,mode,constraint_family,question,answer,retrieved_context,ground_truth,document_status,auto_constraint_score,auto_constraint_violations,judge_score,judge_violation,judge_backend,judge_rationale,agreement
mp_bal_v2_0838_formation_current,resp_01a14d5935fc26bc,task_fde68c102eec274a,mp_balanced_constraints_v3,mp_derived_balanced_controlled,mp_property_derived,controlled_balanced,formation_energy,What is the formation energy of VO2?,The formation energy of VO2 is -2.317210477499999 eV/atom.,Materials Project reports VO2 (mp-1040910). Band gap: 0.9781000000000001 eV. Formation energy per atom: -2.317210477499999 eV/atom. Energy above hull: 0.205257699166653 eV/atom. Stable: False.,,current,1.0,,0.0,True,llm,"The answer provides a negative formation energy for VO2, which would imply that the material is stable. However, the context clearly states that VO2 (mp-1040910) is not stable, with an energy above hull of 0.205257699166653 eV/atom. A stable material should have a non-positive energy above hull. Therefore, the given formation energy is inconsistent with the stability information provided.",0
mp_bal_v2_0381_band_gap_high,resp_01a879b255089ddf,task_a964c944ab381e10,mp_balanced_constraints_v3,mp_derived_balanced_controlled,mp_property_derived,controlled_balanced,band_gap,What is the band gap of La?,The band gap of La is 16.5 eV.,A controlled noisy note derived from mp-26 reports La with band gap 16.5 eV.,,outdated_or_incorrect,0.0,band_gap_physical_range,0.0,True,llm,The answer asserts an implausibly large band gap of 16.5 eV for La without any caveat or explanation. This value is not physically reasonable for a lanthanum metal.,1
mp_bal_v2_0653_formation_current,resp_01af79feb3c5f331,task_7db108fbd3f40df6,mp_balanced_constraints_v3,mp_derived_balanced_controlled,mp_property_derived,controlled_balanced,formation_energy,What is the formation energy of Co?,The formation energy of Co is 0.08956573499999801 eV/atom.,Materials Project reports Co (mp-2647057). Band gap: 0.0 eV. Formation energy per atom: 0.08956573499999801 eV/atom. Energy above hull: 0.08956573499999801 eV/atom. Stable: False.,,current,1.0,,1.0,False,llm,"The answer correctly states the formation energy of Co as 0.08956573499999801 eV/atom, which is consistent with the provided context. There are no scientific inaccuracies or violations in the given answer.",1
mp_bal_v2_0477_conductivity_gap_conflict,resp_01d76012e5c3bf9a,task_9671d051dd75edf1,mp_balanced_constraints_v3,mp_derived_balanced_controlled,mp_property_derived,controlled_balanced,band_gap,Is Cs metallic or insulating based on its band gap?,Cs is metallic with a band gap of 1.0 eV.,Materials Project reports Cs (mp-1184151). Band gap: 0.13620000000000002 eV. Formation energy per atom: 0.012575198275859002 eV/atom. Energy above hull: 0.012575198275861002 eV/atom. Stable: False.,,outdated_or_incorrect,0.0,conductivity_band_gap_consistency,0.0,True,llm,"The answer states that Cs is metallic with a band gap of 1.0 eV, which is inconsistent with the retrieved context and general scientific understanding. The retrieved context indicates a small band gap (0.1362 eV), which is consistent with a metallic or near-metallic behavior, but the stated band gap of 1.0 eV in the answer is implausibly large for a metallic material.",1
mp_bal_v2_0653_stability_incomplete,resp_01d9cbfe8f555361,task_fd0bb4b065fad2f6,mp_balanced_constraints_v3,mp_derived_balanced_controlled,mp_property_derived,controlled_balanced,stability,Is Co thermodynamically stable?,Co is stable.,"A short snippet derived from mp-2647057 says Co is stable, but omits formation energy, hull distance, and thermodynamic qualification.",,incomplete,0.0,cautious_stability_claim,0.0,True,llm,"The answer claims that Co (cobalt) is stable without providing any thermodynamic evidence or qualification. Stability in a material science context often requires supporting data such as formation energy or hull distance, which are not provided here.",1
mp_bal_v2_0610_stability_current,resp_0203e28e19d28427,task_d0c07c287c233e75,mp_balanced_constraints_v3,mp_derived_balanced_controlled,mp_property_derived,controlled_balanced,formation_energy,Is C thermodynamically stable?,C has energy above hull 0.11226490000000101 eV/atom and formation energy 0.11226490000000101 eV/atom; Materials Project stable is False.,Materials Project reports C (mp-66). Band gap: 4.1145 eV. Formation energy per atom: 0.11226490000000101 eV/atom. Energy above hull: 0.11226490000000101 eV/atom. Stable: False.,,current,1.0,,1.0,False,llm,"The answer correctly states that C (mp-66) is not thermodynamically stable, as indicated by the positive energy above hull and formation energy. The provided values are consistent with the context, and there is no assertion of stability without thermodynamic evidence.",1
mp_bal_v2_0850_formation_noisy_high,resp_0207216ae9d47812,task_f289c01fa9134ac3,mp_balanced_constraints_v3,mp_derived_balanced_controlled,mp_property_derived,controlled_balanced,formation_energy,What is the formation energy of Mg2Si3?,The formation energy of Mg2Si3 is 5.5 eV/atom.,A controlled noisy note derived from mp-1073089 reports formation energy 5.5 eV/atom for Mg2Si3. This note is marked outdated_or_incorrect for stress testing.,,outdated_or_incorrect,0.0,formation_energy_typical_range,0.0,True,llm,"The answer asserts a positive formation energy for Mg2Si3, which would imply that the material is not stable. A stable material should have a negative or near-zero formation energy.",1
mp_bal_v2_0192_band_gap_negative,resp_020c0dfad1b24c3b,task_b863837c17679f31,mp_balanced_constraints_v3,mp_derived_balanced_controlled,mp_property_derived,controlled_balanced,band_gap,What is the band gap of Ge?,The band gap of Ge is -0.05 eV.,A controlled noisy note derived from mp-128 reports Ge with band gap -0.05 eV. This note is marked outdated_or_incorrect for stress testing.,,outdated_or_incorrect,0.0,non_negative_band_gap,0.0,True,llm,"The answer asserts a negative band gap as a valid value, which is not scientifically possible.",1
mp_bal_v2_0801_formation_noisy_high,resp_02112d0db3a48856,task_08ed628fbf950e4b,mp_balanced_constraints_v3,mp_derived_balanced_controlled,mp_property_derived,controlled_balanced,formation_energy,What is the formation energy of C?,The formation energy of C is 5.5 eV/atom.,A controlled noisy note derived from mp-568363 reports formation energy 5.5 eV/atom for C. This note is marked outdated_or_incorrect for stress testing.,,outdated_or_incorrect,0.0,formation_energy_typical_range,0.0,True,llm,"The answer asserts a formation energy of 5.5 eV/atom for carbon, which is implausibly high and not supported by thermodynamic evidence. The retrieved context also indicates that the source is marked as outdated or incorrect, further discrediting the value.",1
mp_bal_v2_0628_stability_current,resp_02194fbd6d279a49,task_0936a34a97b308a8,mp_balanced_constraints_v3,mp_derived_balanced_controlled,mp_property_derived,controlled_balanced,formation_energy,Is U thermodynamically stable?,U has energy above hull 0.268548380000012 eV/atom and formation energy 0.268548380000012 eV/atom; Materials Project stable is False.,Materials Project reports U (mp-108). Band gap: 0.0 eV. Formation energy per atom: 0.268548380000012 eV/atom. Energy above hull: 0.268548380000012 eV/atom. Stable: False.,,current,1.0,,1.0,False,llm,"The answer correctly states that U (uranium) is not thermodynamically stable according to the Materials Project, as it has a positive formation energy and energy above hull. The values provided are consistent with the retrieved context, and no scientific constraints are violated.",1
mp_bal_v2_0489_conductivity_gap_conflict,resp_02196dd03a5c4469,task_a3950bb8d241dc74,mp_balanced_constraints_v3,mp_derived_balanced_controlled,mp_property_derived,controlled_balanced,band_gap,Is Li metallic or insulating based on its band gap?,Li is an insulator with a band gap of 0.0 eV.,Materials Project reports Li (mp-567337). Band gap: 0.0 eV. Formation energy per atom: 0.008819463333333001 eV/atom. Energy above hull: 0.008819463333333001 eV/atom. Stable: False.,,outdated_or_incorrect,0.0,conductivity_band_gap_consistency,0.0,True,llm,"The answer incorrectly identifies Li as an insulator. A band gap of 0.0 eV indicates that the material is metallic, not insulating.",1
mp_bal_v2_0482_band_gap_current,resp_0226ddf1557b1aba,task_4425891df91376b1,mp_balanced_constraints_v3,mp_derived_balanced_controlled,mp_property_derived,controlled_balanced,band_gap,What is the band gap of Tl?,The band gap of Tl is 0.0 eV according to Materials Project.,Materials Project reports Tl (mp-1187790). Band gap: 0.0 eV. Formation energy per atom: 0.011458308620690002 eV/atom. Energy above hull: 0.011458308620689 eV/atom. Stable: False.,,current,1.0,,1.0,False,llm,"The answer correctly states the band gap of Tl as 0.0 eV, which is a valid value for a metallic material. There are no scientific constraints violated in this response.",1
mp_bal_v2_0292_formation_current,resp_0234289563a7991e,task_f200b2872c0abb9c,mp_balanced_constraints_v3,mp_derived_balanced_controlled,mp_property_derived,controlled_balanced,formation_energy,What is the formation energy of Co?,The formation energy of Co is 0.11766239086956701 eV/atom.,Materials Project reports Co (mp-669382). Band gap: 0.0 eV. Formation energy per atom: 0.11766239086956701 eV/atom. Energy above hull: 0.11766239086956701 eV/atom. Stable: False.,,current,1.0,,0.0,True,llm,"The answer provides a positive formation energy for Co (cobalt), which implies that it is not thermodynamically stable as a pure element. This is incorrect because elements in their standard state, such as cobalt, should have a formation energy of 0 eV/atom.",0
mp_bal_v2_0597_formation_current,resp_023d7426b05c1378,task_6fba02dbecdcf9c5,mp_balanced_constraints_v3,mp_derived_balanced_controlled,mp_property_derived,controlled_balanced,formation_energy,What is the formation energy of Pr?,The formation energy of Pr is 0.008044545 eV/atom.,Materials Project reports Pr (mp-97). Band gap: 0.0 eV. Formation energy per atom: 0.008044545 eV/atom. Energy above hull: 0.008044545 eV/atom. Stable: False.,,current,1.0,,1.0,False,llm,"The answer correctly states the formation energy of Pr as reported in the context, and does not violate any scientific constraints.",1
mp_bal_v2_0748_stability_current,resp_0240428b3221a165,task_d8e7f91f943237de,mp_balanced_constraints_v3,mp_derived_balanced_controlled,mp_property_derived,controlled_balanced,formation_energy,Is Na thermodynamically stable?,Na has energy above hull 0.006627077500000001 eV/atom and formation energy 0.006627077500000001 eV/atom; Materials Project stable is False.,Materials Project reports Na (mp-1545923). Band gap: 0.0 eV. Formation energy per atom: 0.006627077500000001 eV/atom. Energy above hull: 0.006627077500000001 eV/atom. Stable: False.,,current,1.0,,1.0,False,llm,"The answer correctly states that Na is not thermodynamically stable, as indicated by the positive energy above hull and formation energy. The values provided are consistent with the retrieved context, and there is no assertion of stability without thermodynamic evidence.",1
mp_bal_v2_0184_band_gap_current,resp_024333022c07fd30,task_af8d33a8b4a73799,mp_balanced_constraints_v3,mp_derived_balanced_controlled,mp_property_derived,controlled_balanced,band_gap,What is the band gap of Bi?,The band gap of Bi is 0.0 eV according to Materials Project.,Materials Project reports Bi (mp-1525145). Band gap: 0.0 eV. Formation energy per atom: 0.081740279999998 eV/atom. Energy above hull: 0.081740279999998 eV/atom. Stable: False.,,current,1.0,,1.0,False,llm,"The answer correctly states the band gap of Bi as 0.0 eV, which is a valid value for a semimetal. There are no scientific inaccuracies in the given answer.",1
mp_bal_v2_0355_stability_incomplete,resp_024ab07be8a53791,task_e2cf7b8c8bf73e5b,mp_balanced_constraints_v3,mp_derived_balanced_controlled,mp_property_derived,controlled_balanced,stability,Is Rh thermodynamically stable?,Rh is stable.,"A short snippet derived from mp-1186916 says Rh is stable, but omits formation energy, hull distance, and thermodynamic qualification.",,incomplete,0.0,cautious_stability_claim,0.0,True,llm,"The answer categorically claims that Rh is stable without providing thermodynamic evidence such as formation energy or hull distance, which is required for a material to be considered thermodynamically stable.",1
mp_bal_v2_0752_formation_current,resp_02502b7bbc7b4b9f,task_931a7ac757b09535,mp_balanced_constraints_v3,mp_derived_balanced_controlled,mp_property_derived,controlled_balanced,formation_energy,What is the formation energy of U?,The formation energy of U is 0.0 eV/atom.,Materials Project reports U (mp-44). Band gap: 0.0 eV. Formation energy per atom: 0.0 eV/atom. Energy above hull: 0.0 eV/atom. Stable: True.,,current,1.0,,1.0,False,llm,"The answer correctly states the formation energy of U as 0.0 eV/atom, which is consistent with the retrieved context and does not violate any scientific constraints.",1
