sample_id,response_id,base_task_id,source_dataset,dataset_role,model,mode,constraint_family,question,answer,retrieved_context,ground_truth,document_status,judge_record_key,auto_constraint_score,auto_constraint_violations,judge_score,judge_violation,judge_backend,judge_rationale,agreement
mp_bal_v2_0119_band_gap_high,resp_02c39eee6f2fca99,task_d1375564bab56fc6,mp_balanced_constraints_v3,mp_derived_balanced_controlled,mp_property_derived,controlled_balanced,band_gap,What is the band gap of Si?,The band gap of Si is 16.5 eV.,A controlled noisy note derived from mp-1056579 reports Si with band gap 16.5 eV.,,outdated_or_incorrect,resp_02c39eee6f2fca99,0.0,band_gap_physical_range,0.0,True,llm,"The reported band gap of 16.5 eV for silicon (Si) is physically implausible. The experimentally established band gap of crystalline Si is ~1.12 eV (indirect) at room temperature; DFT calculations typically yield 0.5–0.7 eV (underestimated), and even high-level GW corrections do not exceed ~1.3 eV. A value of 16.5 eV is more typical of deep-ultraviolet photon energies or insulators like diamond (~5.5 eV) or LiF (~14 eV), but vastly exceeds any credible theoretical or experimental estimate for Si. This constitutes an implausibly large band gap without caveat, violating scientific constraints.",1
mp_bal_v2_0368_conductivity_gap_conflict,resp_02cc2dcf0fb15c9d,task_b3f5b5b3d3fdfaa9,mp_balanced_constraints_v3,mp_derived_balanced_controlled,mp_property_derived,controlled_balanced,band_gap,Is Lu metallic or insulating based on its band gap?,Lu is an insulator with a band gap of 0.0 eV.,Materials Project reports Lu (mp-145). Band gap: 0.0 eV. Formation energy per atom: 0.0007369333333350001 eV/atom. Energy above hull: 0.0007369333333350001 eV/atom. Stable: False.,,outdated_or_incorrect,resp_02cc2dcf0fb15c9d,0.0,conductivity_band_gap_consistency,0.0,True,llm,"A band gap of 0.0 eV indicates metallic (or semimetallic) behavior, not insulating behavior. Insulators require a positive, non-zero band gap. Stating that Lu is an insulator with a 0.0 eV band gap contradicts fundamental electronic structure principles. Additionally, the retrieved context labels Lu as 'Stable: False' and reports a positive energy above hull, implying thermodynamic instability — but the answer ignores that and misclassifies the electronic nature.",1
mp_bal_v2_0507_band_gap_current,resp_02d34b03d3bea176,task_82634dd278e0735e,mp_balanced_constraints_v3,mp_derived_balanced_controlled,mp_property_derived,controlled_balanced,band_gap,What is the band gap of Ba?,The band gap of Ba is 0.0 eV according to Materials Project.,Materials Project reports Ba (mp-639747). Band gap: 0.0 eV. Formation energy per atom: 0.296068739999999 eV/atom. Energy above hull: 0.296068739999999 eV/atom. Stable: False.,,current,resp_02d34b03d3bea176,1.0,,1.0,False,llm,"Barium (Ba) is an alkaline earth metal and is experimentally and theoretically known to be metallic, i.e., it has no band gap (effectively 0.0 eV). A reported band gap of 0.0 eV is physically appropriate for a metal and does not violate any scientific constraint. The retrieved context correctly identifies Ba as unstable (not on the convex hull), but that does not invalidate the band gap value — metallic character is consistent with zero (or negligible) band gap. No invalid symbols, negative/implausible gaps, thermodynamic overclaim, or crystallographic inconsistency are present.",1
mp_bal_v2_0133_conductivity_gap_conflict,resp_02e2584a2078bf05,task_0cf4c22a6a2b9716,mp_balanced_constraints_v3,mp_derived_balanced_controlled,mp_property_derived,controlled_balanced,band_gap,Is N2 metallic or insulating based on its band gap?,N2 is an insulator with a band gap of 0.0 eV.,Materials Project reports N2 (mp-1524991). Band gap: 0.0 eV. Formation energy per atom: 3.098628081249999 eV/atom. Energy above hull: 3.098628081249999 eV/atom. Stable: False.,,outdated_or_incorrect,resp_02e2584a2078bf05,0.0,conductivity_band_gap_consistency,0.0,True,llm,"A band gap of 0.0 eV indicates metallic or semimetallic behavior, not insulating behavior. Insulators are defined by a nonzero, typically > ~1–2 eV, band gap; materials with zero (or near-zero) band gap are either metals (if the Fermi level lies within a band) or semimetals. Claiming N2 is an 'insulator' with 0.0 eV band gap is scientifically incorrect. Additionally, the retrieved context states 'Stable: False' and high energy above hull, implying N2 in this context likely refers to a hypothetical solid-phase N2 structure (not molecular N2 gas), but even so, 0.0 eV gap cannot support an insulator classification.",1
mp_bal_v2_0410_band_gap_current,resp_0317c744207af544,task_125f1f37b355a33e,mp_balanced_constraints_v3,mp_derived_balanced_controlled,mp_property_derived,controlled_balanced,band_gap,What is the band gap of C?,The band gap of C is 4.399799999999999 eV according to Materials Project.,Materials Project reports C (mp-611448). Band gap: 4.399799999999999 eV. Formation energy per atom: 0.11882863916666701 eV/atom. Energy above hull: 0.11882863916666601 eV/atom. Stable: False.,,current,resp_0317c744207af544,1.0,,0.0,True,llm,"The answer states the band gap of C as 4.399799999999999 eV without qualification, but the retrieved context explicitly states that this C entry (mp-611448) is unstable ('Stable: False') and has positive energy above hull (0.1188 eV/atom), meaning it is not the thermodynamically stable phase of carbon. The stable phase of elemental carbon is either graphite or diamond — graphite has a zero (or very small, ~0.01–0.1 eV, semimetallic) band gap, and diamond has a band gap of ~5.47 eV. Reporting 4.4 eV as 'the band gap of C' is scientifically misleading because (i) it refers to an unstable, non-physical polymorph (not graphite or diamond), and (ii) the answer presents it categorically without noting its thermodynamic instability or contextualizing it as a computed value for a metastable/unrealized structure. This violates the constraint against presenting a stable material without thermodynamic evidence when the claim is categorical — here, 'C' is presented generically, implying elemental carbon in its standard or stable form.",0
mp_bal_v2_0389_band_gap_current,resp_03421b4cb2e7d2ef,task_5ac7d0b63dc9ce31,mp_balanced_constraints_v3,mp_derived_balanced_controlled,mp_property_derived,controlled_balanced,band_gap,What is the band gap of Ir?,The band gap of Ir is 0.0 eV according to Materials Project.,Materials Project reports Ir (mp-2647032). Band gap: 0.0 eV. Formation energy per atom: 0.062916919999999 eV/atom. Energy above hull: 0.062916919999999 eV/atom. Stable: False.,,current,resp_03421b4cb2e7d2ef,1.0,,1.0,False,llm,"The answer correctly reports the band gap of Ir as 0.0 eV, consistent with the retrieved context and with physical reality: iridium is a metallic transition metal with no band gap (i.e., it is a conductor). A band gap of 0.0 eV is scientifically appropriate for a metal. The answer does not make unsupported stability claims — it only reports the band gap, and the context explicitly states 'Stable: False', which aligns with the positive formation energy and energy above hull. No scientific constraints are violated.",1
mp_bal_v2_0229_band_gap_current,resp_0359ab9dc565b528,task_1164ee21052d4661,mp_balanced_constraints_v3,mp_derived_balanced_controlled,mp_property_derived,controlled_balanced,band_gap,What is the band gap of Dy?,The band gap of Dy is 0.0 eV according to Materials Project.,Materials Project reports Dy (mp-10658). Band gap: 0.0 eV. Formation energy per atom: 0.011588688333337 eV/atom. Energy above hull: 0.011588688333336001 eV/atom. Stable: False.,,current,resp_0359ab9dc565b528,1.0,,1.0,False,llm,"Dy (dysprosium) is a rare-earth metal and is expected to be metallic, hence having no band gap (i.e., 0.0 eV is physically appropriate). The answer correctly reports the Materials Project value without misinterpreting it (e.g., as an insulator or semiconductor), and does not make unsupported stability claims — it merely states the band gap. No scientific constraint is violated.",1
mp_bal_v2_0329_band_gap_negative,resp_0399d5c1d3202047,task_75dc60f4c2c08f33,mp_balanced_constraints_v3,mp_derived_balanced_controlled,mp_property_derived,controlled_balanced,band_gap,What is the band gap of Pr?,The band gap of Pr is -0.05 eV.,A controlled noisy note derived from mp-1059256 reports Pr with band gap -0.05 eV. This note is marked outdated_or_incorrect for stress testing.,,outdated_or_incorrect,resp_0399d5c1d3202047,0.0,non_negative_band_gap,0.0,True,llm,"A negative band gap is not physically meaningful for a stable material in its ground state; it typically indicates metallic behavior or an artifact of computational method, but should never be reported as a valid band gap value without qualification. The answer presents -0.05 eV as the band gap without any caveat, correction, or acknowledgment that negative band gaps are unphysical for semiconductors/insulators and that this value likely reflects a failure of the calculation (e.g., incorrect treatment of exchange-correlation, lack of self-consistency, or misassignment). Furthermore, the retrieved context explicitly labels the note as 'outdated_or_incorrect', yet the answer ignores this warning and asserts the invalid value categorically.",1
mp_bal_v2_0956_conductivity_gap_conflict,resp_03a74e4dfc2e6f4e,task_34d4c54c4a64b46e,mp_balanced_constraints_v3,mp_derived_balanced_controlled,mp_property_derived,controlled_balanced,band_gap,Is Mg4Si7 metallic or insulating based on its band gap?,Mg4Si7 is an insulator with a band gap of 0.0 eV.,Materials Project reports Mg4Si7 (mp-1074189). Band gap: 0.0 eV. Formation energy per atom: 0.160848535454545 eV/atom. Energy above hull: 0.220084224545455 eV/atom. Stable: False.,,outdated_or_incorrect,resp_03a74e4dfc2e6f4e,0.0,conductivity_band_gap_consistency,0.0,True,llm,"A band gap of 0.0 eV indicates metallic or semimetallic behavior, not insulating behavior. Insulators require a substantial positive band gap (typically > ~0.5–1 eV, depending on context). Claiming a material with 0.0 eV band gap is an insulator contradicts fundamental electronic structure principles. Additionally, the retrieved context states the material is unstable (‘Stable: False’) and has positive energy above hull, further undermining any categorical electronic classification—but the primary violation is the incorrect assignment of ‘insulator’ to a zero-band-gap material.",1
mp_bal_v2_0721_band_gap_high,resp_03b9a672d43ca9b1,task_22e3c1c7028d7bbd,mp_balanced_constraints_v3,mp_derived_balanced_controlled,mp_property_derived,controlled_balanced,band_gap,What is the band gap of Np?,The band gap of Np is 16.5 eV.,A controlled noisy note derived from mp-11534 reports Np with band gap 16.5 eV.,,outdated_or_incorrect,resp_03b9a672d43ca9b1,0.0,band_gap_physical_range,0.0,True,llm,"Neptunium (Np) is a metallic actinide element with a partially filled 5f band; it is experimentally and theoretically established to be a metal with no band gap (i.e., zero or negative band gap in the insulator-semiconductor sense). A reported value of 16.5 eV is physically implausible — it exceeds even diamond's band gap (~5.5 eV) and is orders of magnitude larger than any known elemental solid. Such a value contradicts fundamental electronic structure knowledge of Np and indicates either a severe computational artifact or misattribution in the source. Therefore, asserting '16.5 eV' as the band gap violates the constraint that metallic materials cannot have a substantial positive band gap.",1
