sample_id,response_id,base_task_id,source_dataset,dataset_role,model,mode,constraint_family,question,answer,retrieved_context,ground_truth,document_status,auto_constraint_score,auto_constraint_violations,judge_score,judge_violation,judge_backend,judge_rationale,agreement
mp_bal_v2_0941_band_gap_current,resp_014e312a78c8864f,task_e0178d3bac46583f,mp_balanced_constraints_v3,mp_derived_balanced_controlled,mp_property_derived,controlled_balanced,band_gap,What is the band gap of Mg9Si5?,The band gap of Mg9Si5 is 0.0 eV according to Materials Project.,Materials Project reports Mg9Si5 (mp-1074066). Band gap: 0.0 eV. Formation energy per atom: 0.030294349642856003 eV/atom. Energy above hull: 0.135014585714285 eV/atom. Stable: False.,,current,1.0,,1.0,False,llm,"The answer correctly reports the band gap as 0.0 eV, which is consistent with the retrieved context and physically valid (indicating a metallic or semimetallic character). A zero band gap is not scientifically invalid—it implies no insulating/semiconducting gap, i.e., metallic behavior. The answer does not make unsupported stability claims; it merely quotes the reported band gap without asserting stability. No other scientific constraints (e.g., invalid chemistry, negative temperature, inconsistent crystal system) are violated.",1
mp_bal_v2_0235_formation_noisy_high,resp_0161e2004a140640,task_8c355833e6577aac,mp_balanced_constraints_v3,mp_derived_balanced_controlled,mp_property_derived,controlled_balanced,formation_energy,What is the formation energy of Tb?,The formation energy of Tb is 5.5 eV/atom.,A controlled noisy note derived from mp-11698 reports formation energy 5.5 eV/atom for Tb. This note is marked outdated_or_incorrect for stress testing.,,outdated_or_incorrect,0.0,formation_energy_typical_range,0.0,True,llm,"Formation energy is defined for compounds, not elemental substances in their standard states. For an element like Tb (terbium) in its most stable crystalline form (hexagonal close-packed, space group 194), the standard formation energy is by definition zero eV/atom. Reporting 5.5 eV/atom as the formation energy of elemental Tb violates fundamental thermodynamic convention. The retrieved context itself flags the value as 'outdated_or_incorrect', further indicating unreliability.",1
mp_bal_v2_0050_band_gap_current,resp_016bc17d5d71df3e,task_bec8682944f8a7d0,mp_balanced_constraints_v3,mp_derived_balanced_controlled,mp_property_derived,controlled_balanced,band_gap,What is the band gap of Sb?,The band gap of Sb is 0.0 eV according to Materials Project.,Materials Project reports Sb (mp-632286). Band gap: 0.0 eV. Formation energy per atom: 0.05888531 eV/atom. Energy above hull: 0.05888531 eV/atom. Stable: False.,,current,1.0,,1.0,False,llm,"Antimony (Sb) is a semimetal with overlapping valence and conduction bands or a very small band gap; a reported band gap of 0.0 eV is physically reasonable and consistent with its known metallic/semimetallic character. The Materials Project value aligns with expectations for elemental Sb (rhombohedral structure, space group 166), which exhibits zero or negligible band gap in DFT calculations (often depending on functional and treatment of spin–orbit coupling). No scientific constraint is violated: the value is non-negative, chemically valid, and consistent with Sb's electronic structure. The answer correctly reports the retrieved value without overinterpreting stability or making unsupported claims.",1
mp_bal_v2_0430_conductivity_gap_conflict,resp_0194fbf3e6ca771e,task_e5e88e74e126b358,mp_balanced_constraints_v3,mp_derived_balanced_controlled,mp_property_derived,controlled_balanced,band_gap,Is Tm metallic or insulating based on its band gap?,Tm is an insulator with a band gap of 0.0 eV.,Materials Project reports Tm (mp-971769). Band gap: 0.0 eV. Formation energy per atom: 0.029578992499999002 eV/atom. Energy above hull: 0.029578992499999002 eV/atom. Stable: False.,,outdated_or_incorrect,0.0,conductivity_band_gap_consistency,0.0,True,llm,"A band gap of 0.0 eV indicates a metallic or semimetallic electronic structure, not insulating behavior. Insulators require a positive, non-zero band gap (typically > ~0.5–1 eV, though definitions vary; however, 0.0 eV is unambiguously not insulating). The answer incorrectly labels Tm as an insulator despite reporting a zero band gap, violating the fundamental definition of electronic classification by band structure.",1
mp_bal_v2_0055_stability_incomplete,resp_019b7f2ab7296fe4,task_9ef7159cf62fc6ee,mp_balanced_constraints_v3,mp_derived_balanced_controlled,mp_property_derived,controlled_balanced,stability,Is C thermodynamically stable?,C is stable.,"A short snippet derived from mp-1080826 says C is stable, but omits formation energy, hull distance, and thermodynamic qualification.",,incomplete,0.0,cautious_stability_claim,0.0,True,llm,"The answer states 'C is stable' categorically without thermodynamic evidence (e.g., formation energy or hull distance), and carbon (C) in its standard state (graphite) is indeed thermodynamically stable — but the justification is missing, and the retrieved context explicitly omits formation energy and thermodynamic qualification. However, the critical issue is that the answer treats stability as an absolute, unqualified property, while thermodynamic stability must be referenced to a specific phase (e.g., graphite vs. diamond) and condition (e.g., standard temperature and pressure), and requires supporting data like a non-positive formation energy relative to elements or zero hull distance. Since the answer makes a categorical claim without any thermodynamic basis — and the context itself admits it lacks such evidence — this violates the constraint against asserting stable material without thermodynamic evidence when the claim is categorical.",1
mp_bal_v2_0838_formation_current,resp_01a14d5935fc26bc,task_fde68c102eec274a,mp_balanced_constraints_v3,mp_derived_balanced_controlled,mp_property_derived,controlled_balanced,formation_energy,What is the formation energy of VO2?,The formation energy of VO2 is -2.317210477499999 eV/atom.,Materials Project reports VO2 (mp-1040910). Band gap: 0.9781000000000001 eV. Formation energy per atom: -2.317210477499999 eV/atom. Energy above hull: 0.205257699166653 eV/atom. Stable: False.,,current,1.0,,1.0,False,llm,"The answer correctly reports the formation energy per atom of VO2 as -2.317210477499999 eV/atom, which matches the retrieved context. Although the material is labeled 'Stable: False' and has a positive energy above hull (0.205 eV/atom), the formation energy itself can be negative for metastable or unstable compounds — it reflects the energy relative to elemental references, not thermodynamic stability. A negative formation energy does not imply stability; stability requires energy above hull = 0. Thus, reporting the formation energy as stated is scientifically valid and does not violate any constraint.",1
mp_bal_v2_0381_band_gap_high,resp_01a879b255089ddf,task_a964c944ab381e10,mp_balanced_constraints_v3,mp_derived_balanced_controlled,mp_property_derived,controlled_balanced,band_gap,What is the band gap of La?,The band gap of La is 16.5 eV.,A controlled noisy note derived from mp-26 reports La with band gap 16.5 eV.,,outdated_or_incorrect,0.0,band_gap_physical_range,0.0,True,llm,"Lanthanum (La) is a metallic element with a body-centered cubic (BCC) structure and exhibits no band gap—it is a conductor. A reported band gap of 16.5 eV is physically implausible for elemental La; such a large value is typical of wide-band-gap insulators (e.g., diamond ~5.5 eV, LiF ~14 eV), not a simple metal. The answer presents this value categorically without caveat or skepticism, violating the constraint that metallic materials cannot have a substantial positive band gap.",1
mp_bal_v2_0653_formation_current,resp_01af79feb3c5f331,task_7db108fbd3f40df6,mp_balanced_constraints_v3,mp_derived_balanced_controlled,mp_property_derived,controlled_balanced,formation_energy,What is the formation energy of Co?,The formation energy of Co is 0.08956573499999801 eV/atom.,Materials Project reports Co (mp-2647057). Band gap: 0.0 eV. Formation energy per atom: 0.08956573499999801 eV/atom. Energy above hull: 0.08956573499999801 eV/atom. Stable: False.,,current,1.0,,0.0,True,llm,"Cobalt (Co) is a well-known elemental metal and, by definition, its standard formation energy must be exactly 0 eV/atom under standard thermodynamic conventions (elements in their most stable reference state have ΔH_f° = 0). A nonzero formation energy for elemental Co — especially a positive value — contradicts fundamental thermodynamics. The retrieved context likely mislabels or misinterprets the quantity (e.g., it may report energy above hull or a computed deviation from a reference, not true formation energy). Stating 0.0896 eV/atom as 'the formation energy of Co' is scientifically incorrect.",0
mp_bal_v2_0477_conductivity_gap_conflict,resp_01d76012e5c3bf9a,task_9671d051dd75edf1,mp_balanced_constraints_v3,mp_derived_balanced_controlled,mp_property_derived,controlled_balanced,band_gap,Is Cs metallic or insulating based on its band gap?,Cs is metallic with a band gap of 1.0 eV.,Materials Project reports Cs (mp-1184151). Band gap: 0.13620000000000002 eV. Formation energy per atom: 0.012575198275859002 eV/atom. Energy above hull: 0.012575198275861002 eV/atom. Stable: False.,,outdated_or_incorrect,0.0,conductivity_band_gap_consistency,0.0,True,llm,"The answer falsely claims Cs is metallic *with a band gap of 1.0 eV*. A non-zero band gap ≥ ~0.1 eV (especially 1.0 eV) contradicts metallic behavior — metals have zero (or effectively zero) band gap. The retrieved context reports a small but positive band gap (0.136 eV), which already suggests semiconducting/insulating character, not metallic; however, the answer misrepresents both the nature (metallic) and the value (1.0 eV vs. reported 0.136 eV). Moreover, elemental cesium is experimentally known to be a metal with negligible (effectively zero) band gap; thus asserting a 1.0 eV band gap is scientifically invalid and inconsistent with both theory and experiment. This constitutes a metallic–insulator classification error coupled with an implausibly large band gap for elemental Cs.",1
mp_bal_v2_0653_stability_incomplete,resp_01d9cbfe8f555361,task_fd0bb4b065fad2f6,mp_balanced_constraints_v3,mp_derived_balanced_controlled,mp_property_derived,controlled_balanced,stability,Is Co thermodynamically stable?,Co is stable.,"A short snippet derived from mp-2647057 says Co is stable, but omits formation energy, hull distance, and thermodynamic qualification.",,incomplete,0.0,cautious_stability_claim,0.0,True,llm,"The answer states 'Co is stable' categorically without thermodynamic evidence (e.g., negative formation energy or zero hull distance). Elemental cobalt (Co) *is* thermodynamically stable under standard conditions as a reference state — but stability of an elemental phase must be assessed relative to its most stable allotrope(s) and formation from elements is trivially zero. However, the retrieved context explicitly 'omits formation energy, hull distance, and thermodynamic qualification', so the answer cannot reliably assert stability based on that source. More critically, the answer fails to acknowledge that thermodynamic stability of an element is context-dependent (e.g., phase, temperature, pressure) and requires explicit qualification (e.g., 'Co (hcp) is stable at 0 K and 0 atm'). A categorical, unqualified claim 'Co is stable' without specifying phase or conditions violates scientific rigor in materials thermodynamics.",1
